RANKED SIMILARITIES: 1
75 36 1.95160446122
75 4 1.9521936406
75 9 1.95439414956
75 21 1.95769749601
75 50 1.96292783164
75 19 1.96688312402
75 13 1.9704951578
75 56 1.97284666523
75 38 1.97304592123
75 60 1.97370983902
75 39 1.97431528343
75 25 inf
75 48 inf
75 52 inf
75 53 inf
75 55 inf
75 64 inf
75 67 inf
75 87 inf
RANKED SIMILARITIES: 76
76 32 1.31133473259
76 83 1.31484618854
76 63 1.3219538759
76 27 1.39419220191
76 2 1.42400672318
76 6 1.4246011852
76 44 1.44046034691
76 92 1.45871053116
76 91 1.47446250522
76 97 1.48750713043
76 78 1.51297663041
76 75 1.53608859014
76 58 1.54238421674
76 34 1.55962035806
76 7 1.56269151201
76 94 1.57659697607
76 89 1.60877628036
76 37 1.62696306731
76 68 1.63017765214
76 16 1.64750591461
76 88 1.65791246313
76 8 1.66110467908
76 95 1.66195504267
76 73 1.6624993658
76 82 1.67405559884
76 14 1.68012381589
76 15 1.68191917906
76 90 1.6852409933
76 54 1.69342066193
76 79 1.70207133261
76 80 1.70946187235
76 33 1.72129017275
76 3 1.72549494792
76 45 1.74350167094
76 47 1.74631591948
76 59 1.76659755145
76 31 1.76804856137
76 18 1.76901616845
76 71 1.76977064117
76 35 1.78577285145
76 69 1.79169655817
76 30 1.79274411093
76 77 1.7962285356
76 20 1.79637229495
76 62 1.79821195991
76 57 1.80635504091
76 51 1.81608724144
76 40 1.82382656821
76 46 1.82746230982
76 41 1.83313229917
76 96 1.84640531394
76 49 1.85592170383
76 43 1.86204124697
76 26 1.86555979333
76 61 1.86659723614
76 72 1.86855005166
76 24 1.8709879005
76 65 1.87224544573
76 70 1.87429363241
76 17 1.87625082469
76 23 1.88254662817
76 22 1.8830041257
76 29 1.88668669124
76 74 1.88948346954
76 85 1.89406875123
76 86 1.90010059746
76 93 1.90346595894
76 66 1.91299194383
76 42 1.91434430239
76 11 1.91717904709
76 36 1.92120432806
76 10 1.92420134686
76 12 1.92551013119
76 5 1.92917785243
76 28 1.93933844365
76 81 1.94123042162
76 84 1.94265843224
76 4 1.95206210369
76 9 1.95439414956
76 60 1.95737010581
76 21 1.95769749601
76 50 1.96292704085
76 19 1.96688312402
76 13 1.9704951578
76 56 1.97284666523
76 38 1.97304592123
76 39 1.97431528343
76 25 inf
76 48 inf
76 52 inf
76 53 inf
76 55 inf
76 64 inf
76 67 inf
76 87 inf
RANKED SIMILARITIES: 77
77 23 1.54736949304
77 22 1.59149557309
77 35 1.6178536058
77 49 1.62177000669
77 17 1.64523576563
77 36 1.65534495636
77 92 1.68765067771
77 59 1.7025457369
77 71 1.70532504344
77 27 1.71682838086
77 46 1.72611803528
77 58 1.73387466382
77 20 1.74953952125
77 61 1.76435869573
77 26 1.77354302187
77 76 1.7962285356
77 70 1.81072971651
77 24 1.81536423132
77 11 1.81695167314
77 66 1.82053311485
77 80 1.82098503327
77 97 1.82261900201
77 2 1.82582701441
77 89 1.82644427317
77 94 1.82656768352
77 63 1.82659164129
77 44 1.82660267793
77 78 1.82662866876
77 7 1.82662866876
77 95 1.82662866876
77 90 1.82662866876
77 15 1.82662866876
77 32 1.82662866876
77 57 1.82662866876
77 83 1.82662866876
77 88 1.82662866876
77 91 1.82662951012
77 62 1.82662991632
77 47 1.82662991632
77 6 1.82662991632
77 30 1.82662991632
77 75 1.82662991632
77 82 1.82662991632
77 73 1.84236108036
77 68 1.84296626192
77 96 1.84640531394
77 33 1.84814110633
77 93 1.8597205428
77 43 1.86204124697
77 37 1.86810092953
77 79 1.87152489869
77 65 1.87225220277
77 40 1.87528944276
77 8 1.88476285424
77 29 1.88669263927
77 74 1.88948346954
77 60 1.89149126177
77 45 1.89286679997
77 85 1.89406409479
77 86 1.90010209671
77 3 1.90482483618
77 31 1.90713596962
77 18 1.90862405503
77 42 1.91434430239
77 10 1.92420402142
77 5 1.92918228803
77 14 1.9324662164
77 16 1.93669694142
77 28 1.93933844365
77 54 1.93942531984
77 81 1.94123856449
77 84 1.9426730081
77 72 1.94306958068
77 34 1.95098207934
77 4 1.95206210369
77 41 1.95273553317
77 9 1.95439414956
77 21 1.95769749601
77 50 1.96292704085
77 19 1.96688312402
77 12 1.97045928215
77 13 1.9704951578
77 69 1.97142131306
77 56 1.97284666523
77 38 1.97304592123
77 39 1.97431528343
77 51 1.98367922438
77 25 inf
77 48 inf
77 52 inf
77 53 inf
77 55 inf
77 64 inf
77 67 inf
77 87 inf
RANKED SIMILARITIES: 78
78 29 1.07707588416
78 5 1.12041177002
78 91 1.21425379158
78 82 1.28146237262
78 13 1.40652528606
78 85 1.41292887497
78 65 1.41460105536
78 9 1.45505459047
78 15 1.46832033309
78 2 1.49569509504
78 47 1.5096948746
78 6 1.51172939226
78 27 1.51297663041
78 76 1.51297663041
78 63 1.51297788115
78 92 1.5129796844
78 19 1.54080793909
78 4 1.56096800309
78 56 1.57026229561
78 58 1.57279711933
78 44 1.58627978048
78 32 1.60884076125
78 83 1.61093237145
78 12 1.62901944706
78 97 1.66690640732
78 90 1.68524275984
78 80 1.71421975202
78 94 1.72350386406
78 7 1.73038312464
78 75 1.7825902224
78 30 1.79274411093
78 59 1.79699768461
78 62 1.79821195991
78 71 1.80018021392
78 95 1.80393697773
78 57 1.80635539321
78 88 1.80893719842
78 89 1.81467102745
78 77 1.82662866876
78 73 1.84236108036
78 68 1.84296445549
78 96 1.84640531394
78 33 1.84814110633
78 46 1.85786244298
78 43 1.86204124697
78 35 1.86570836918
78 37 1.8681006021
78 79 1.87152489869
78 20 1.88384063332
78 8 1.88470738396
78 49 1.88632183699
78 74 1.88948346954
78 45 1.89286679997
78 26 1.89595992649
78 61 1.8969973693
78 86 1.90010059746
78 24 1.9013920717
78 70 1.90469376557
78 17 1.90665622691
78 31 1.90713596962
78 18 1.9086222486
78 23 1.91294676133
78 22 1.91340425886
78 42 1.91434430239
78 10 1.92420221499
78 14 1.93246440997
78 93 1.9338660921
78 16 1.93669686488
78 28 1.93933844365
78 54 1.93942531984
78 3 1.93984856673
78 81 1.94123675806
78 84 1.94267120167
78 72 1.94306958068
78 11 1.94757918025
78 66 1.94786548831
78 34 1.95098207934
78 36 1.95160446122
78 41 1.95273553317
78 21 1.95769749601
78 50 1.96292704085
78 69 1.97146382551
78 38 1.97304592123
78 60 1.97370678503
78 39 1.97431528343
78 40 1.98198989339
78 51 1.98367922438
78 25 inf
78 48 inf
78 52 inf
78 53 inf
78 55 inf
78 64 inf
78 67 inf
78 87 inf
RANKED SIMILARITIES: 79
79 34 0.82306098692
79 73 1.37852832431
79 16 1.39646292971
79 8 1.45025289717
79 31 1.45614971604
79 89 1.46297077979
79 44 1.47558705377
79 18 1.52203269225
79 14 1.52345819738
79 83 1.53375039276
79 95 1.53676842981
79 37 1.53835948949
79 75 1.55237663
79 68 1.56647677765
79 7 1.5701863353
79 32 1.5841428733
79 88 1.58449296694
79 45 1.59946552702
79 54 1.60349391389
79 40 1.61892817716
79 33 1.66328986316
79 69 1.66389517815
79 3 1.66838551674
79 51 1.67149709351
79 41 1.67370848919
79 63 1.6756285508
79 97 1.68698826045
79 94 1.7008736324
79 76 1.70207133261
79 20 1.81755718272
79 35 1.81844681649
79 72 1.87146277037
79 78 1.87152489869
79 43 1.87152489869
79 57 1.87152489869
79 47 1.87152489869
79 90 1.87152489869
79 15 1.87152489869
79 71 1.87152489869
79 27 1.87152489869
79 6 1.87152489869
79 46 1.87152489869
79 77 1.87152489869
79 59 1.87152489869
79 62 1.87152489869
79 2 1.87152489869
79 96 1.87152489869
79 30 1.87152489869
79 92 1.87152489869
79 91 1.87152489869
79 82 1.87152489869
79 80 1.87152489869
79 58 1.87152489869
79 65 1.87225345033
79 49 1.88632183699
79 29 1.88669388683
79 74 1.88948362644
79 85 1.89408025537
79 12 1.89555732395
79 26 1.89595992649
79 61 1.8969973693
79 86 1.90010334427
79 24 1.90139512569
79 70 1.90458442838
79 17 1.9066592809
79 23 1.91294676133
79 22 1.91340425886
79 42 1.91434430239
79 10 1.92420526898
79 5 1.92918353559
79 93 1.9338660921
79 28 1.93933844365
79 81 1.94123981205
79 84 1.94267425566
79 11 1.94757918025
79 66 1.94785442714
79 36 1.95160446122
79 4 1.9521936406
79 9 1.95439414956
79 21 1.95769749601
79 50 1.96292783164
79 19 1.96688312402
79 13 1.9704951578
79 56 1.97284666523
79 38 1.97304592123
79 60 1.97370983902
79 39 1.97431528343
79 25 inf
79 48 inf
79 52 inf
79 53 inf
79 55 inf
79 64 inf
79 67 inf
79 87 inf
RANKED SIMILARITIES: 80
80 21 0.889346451063
80 50 1.17064163178
80 57 1.38666166382
80 62 1.39125272321
80 96 1.51663051504
80 30 1.54601573874
80 90 1.58300624809
80 43 1.60031372254
80 86 1.60808609216
80 42 1.62701773124
80 81 1.631760572
80 74 1.63541052259
80 10 1.64155863961
80 38 1.64173424774
80 72 1.64287993919
80 28 1.64780034609
80 84 1.6535819549
80 35 1.66603683589
80 39 1.68975587677
80 27 1.70857589582
80 58 1.70857589582
80 92 1.70857692266
80 76 1.70946187235
80 97 1.71202691934
80 2 1.71357688795
80 78 1.71421975202
80 15 1.71421975202
80 63 1.71421975202
80 32 1.71421975202
80 83 1.71421975202
80 91 1.71422037266
80 44 1.71422077887
80 6 1.71422077887
80 82 1.71422077887
80 94 1.72349485729
80 7 1.73040408652
80 47 1.74631591948
80 37 1.74743361034
80 75 1.7825902224
80 59 1.7913538284
80 71 1.79272423075
80 95 1.80393842105
80 88 1.80893922557
80 89 1.814488659
80 77 1.82098503327
80 73 1.84236108036
80 68 1.84296648264
80 33 1.84814110633
80 46 1.85200770634
80 79 1.87152489869
80 65 1.87225242349
80 20 1.87819677711
80 49 1.88067798078
80 8 1.88476285424
80 29 1.88669285999
80 26 1.89031607028
80 61 1.89135351309
80 45 1.89286679997
80 85 1.89406409479
80 24 1.89575024264
80 70 1.89904990936
80 17 1.90101439785
80 31 1.90713596962
80 23 1.90730290512
80 22 1.90776040265
80 18 1.90862427575
80 93 1.92822223589
80 5 1.92918250875
80 14 1.93246643712
80 3 1.93421084503
80 16 1.93669716214
80 54 1.93942531984
80 11 1.94193532404
80 66 1.9422216321
80 36 1.94596060501
80 34 1.95098207934
80 4 1.95206210369
80 41 1.95273553317
80 9 1.95439414956
80 19 1.96688312402
80 60 1.96806495597
80 12 1.97045928215
80 13 1.9704951578
80 69 1.97142152445
80 56 1.97284666523
80 40 1.97634603718
80 51 1.98367922438
80 25 inf
80 48 inf
80 52 inf
80 53 inf
80 55 inf
80 64 inf
80 67 inf
80 87 inf
RANKED SIMILARITIES: 81
81 38 1.06102052456
81 96 1.30551495912
81 10 1.33298168888
81 21 1.35161901091
81 50 1.35541359039
81 57 1.38617730535
81 30 1.40234532282
81 28 1.40235610115
81 86 1.40368388381
81 39 1.41562133101
81 74 1.4221416841
81 84 1.4932904246
81 62 1.49871176194
81 42 1.51237017215
81 72 1.58306467809
81 43 1.60520887319
81 80 1.631760572
81 35 1.65386382404
81 90 1.7814848419
81 37 1.82649254217
81 71 1.93941626751
81 46 1.94102893161
81 14 1.94123042162
81 76 1.94123042162
81 32 1.94123042162
81 58 1.94123042162
81 27 1.94123096191
81 17 1.941231489
81 65 1.94123180745
81 29 1.94123261646
81 24 1.94123272002
81 7 1.94123411582
81 5 1.94123412889
81 3 1.94123466118
81 83 1.94123469181
81 88 1.94123510135
81 18 1.9412358919
81 68 1.94123614441
81 89 1.94123642147
81 78 1.94123675806
81 95 1.94123734189
81 94 1.94123753466
81 63 1.9412380088
81 16 1.94123848795
81 15 1.94123850781
81 77 1.94123856449
81 97 1.94123872582
81 8 1.94123898414
81 20 1.94123928913
81 91 1.94123940585
81 85 1.94123981205
81 47 1.94123981205
81 54 1.94123981205
81 22 1.94123981205
81 93 1.94123981205
81 31 1.94123981205
81 44 1.94123981205
81 70 1.94123981205
81 2 1.94123981205
81 6 1.94123981205
81 59 1.94123981205
81 61 1.94123981205
81 79 1.94123981205
81 92 1.94123981205
81 45 1.94123981205
81 82 1.94123981205
81 75 1.94123981205
81 26 1.94123981205
81 33 1.94123981205
81 73 1.94123981205
81 23 1.94123981205
81 49 1.94123981205
81 11 1.94757918025
81 66 1.94786548831
81 34 1.95098207934
81 36 1.95160446122
81 4 1.9521936406
81 41 1.95273553317
81 9 1.95439414956
81 19 1.96688312402
81 12 1.97045928215
81 13 1.9704951578
81 69 1.97146382551
81 56 1.97284666523
81 60 1.97370503846
81 40 1.98198989339
81 51 1.98367922438
81 25 inf
81 48 inf
81 52 inf
81 53 inf
81 55 inf
81 64 inf
81 67 inf
81 87 inf
RANKED SIMILARITIES: 82
82 15 0.672953346869
82 47 0.744979420241
82 19 0.767771422231
82 4 0.77244419308
82 9 1.23126560022
82 78 1.28146237262
82 91 1.42969236112
82 85 1.50817359803
82 65 1.52792436474
82 5 1.55082454216
82 29 1.58285039032
82 2 1.65979769137
82 12 1.66470702014
82 6 1.67401986676
82 97 1.67405559884
82 27 1.67405559884
82 63 1.67405559884
82 44 1.67405559884
82 92 1.67405559884
82 76 1.67405559884
82 32 1.67405559884
82 58 1.67405559884
82 83 1.67405559884
82 13 1.6847203146
82 90 1.68524581383
82 56 1.70686825519
82 80 1.71422077887
82 94 1.72352507619
82 7 1.73040511336
82 75 1.7825902224
82 30 1.79274411093
82 59 1.79699768461
82 62 1.79821195991
82 71 1.80018326791
82 95 1.80393944789
82 57 1.8063584472
82 88 1.80894025241
82 89 1.81467408144
82 77 1.82662991632
82 73 1.84236108036
82 68 1.84296750948
82 96 1.84640654347
82 33 1.84814110633
82 46 1.85786244298
82 43 1.86204171134
82 35 1.8657086024
82 37 1.86810217709
82 79 1.87152489869
82 20 1.88384115624
82 8 1.88470821188
82 49 1.88632183699
82 74 1.88948362644
82 45 1.89286679997
82 26 1.89595992649
82 61 1.8969973693
82 86 1.90010334427
82 24 1.90139512569
82 70 1.90469376557
82 17 1.9066592809
82 31 1.90713596962
82 18 1.90862530259
82 23 1.91294676133
82 22 1.91340425886
82 42 1.91434430239
82 10 1.92420526898
82 14 1.93246746396
82 93 1.9338660921
82 16 1.93669818898
82 28 1.93933844365
82 54 1.93942531984
82 3 1.93985162072
82 81 1.94123981205
82 84 1.94267425566
82 72 1.94307020432
82 11 1.94757918025
82 66 1.94786548831
82 34 1.95098207934
82 36 1.95160446122
82 41 1.95273644418
82 21 1.95769749601
82 50 1.96292783164
82 69 1.97146506374
82 38 1.97304592123
82 60 1.97370983902
82 39 1.97431528343
82 40 1.98198989339
82 51 1.98367922438
82 25 inf
82 48 inf
82 52 inf
82 53 inf
82 55 inf
82 64 inf
82 67 inf
82 87 inf
RANKED SIMILARITIES: 83
83 32 1.09670661993
83 44 1.16193642778
83 16 1.2071202885
83 63 1.20875901546
83 68 1.25867944494
83 75 1.29652735972
83 89 1.30691015921
83 76 1.31484618854
83 7 1.34037144309
83 97 1.36016563545
83 95 1.40605330859
83 14 1.41922491062
83 8 1.44305193601
83 18 1.44577358056
83 54 1.44613537177
83 94 1.46376761433
83 73 1.47298777699
83 51 1.48435859017
83 3 1.49292916567
83 79 1.53375039276
83 88 1.54580398787
83 45 1.56831608788
83 31 1.59260620898
83 41 1.60664970074
83 27 1.61093030519
83 58 1.61093030519
83 78 1.61093237145
83 91 1.61093501924
83 6 1.61093542544
83 2 1.61093542544
83 92 1.61093542544
83 37 1.62980584444
83 33 1.63363023801
83 69 1.65530042482
83 34 1.66978384471
83 40 1.6722816834
83 82 1.67405559884
83 15 1.68191917906
83 90 1.6852409933
83 80 1.71421975202
83 47 1.74631591948
83 30 1.79274411093
83 59 1.79699768461
83 62 1.79821195991
83 71 1.80017211628
83 35 1.80109981469
83 57 1.80635504091
83 20 1.82387765812
83 77 1.82662866876
83 72 1.83195005348
83 96 1.84640531394
83 46 1.85786244298
83 43 1.86204124697
83 65 1.87224833008
83 49 1.88631238423
83 29 1.88668876658
83 74 1.88948346954
83 85 1.89408025537
83 26 1.89595992649
83 61 1.8969973693
83 86 1.90010059746
83 24 1.90132304839
83 70 1.90469376557
83 12 1.90511685432
83 17 1.90665416065
83 23 1.91294676133
83 22 1.91340425886
83 42 1.91434430239
83 10 1.92420134686
83 5 1.92917841535
83 93 1.9338660921
83 28 1.93933844365
83 81 1.94123469181
83 84 1.94266913542
83 66 1.9457509875
83 11 1.94757918025
83 36 1.95160446122
83 4 1.9521936406
83 9 1.95439414956
83 21 1.95769749601
83 50 1.96292704085
83 19 1.96688312402
83 13 1.9704951578
83 56 1.97284666523
83 38 1.97304592123
83 60 1.97370503846
83 39 1.97431528343
83 25 inf
83 48 inf
83 52 inf
83 53 inf
83 55 inf
83 64 inf
83 67 inf
83 87 inf
RANKED SIMILARITIES: 84
84 21 1.29431797501
84 38 1.39151172363
84 50 1.42505157885
84 96 1.45965752784
84 72 1.47273470858
84 62 1.47330808466
84 81 1.4932904246
84 42 1.50983575997
84 86 1.52238607906
84 57 1.54695472885
84 39 1.54878404979
84 10 1.56857019021
84 43 1.59313997864
84 74 1.62924773733
84 30 1.63379182534
84 28 1.63510403861
84 35 1.63655072058
84 80 1.6535819549
84 90 1.75117775997
84 37 1.79133091124
84 71 1.94084760797
84 17 1.94170270867
84 46 1.94246337523
84 32 1.9426520383
84 58 1.94265262684
84 76 1.94265843224
84 14 1.94266442487
84 27 1.94266448285
84 65 1.94266625106
84 29 1.94266706007
84 24 1.94266716364
84 7 1.94266855943
84 5 1.9426685725
84 3 1.9426691048
84 83 1.94266913542
84 88 1.94266954496
84 18 1.94267033551
84 68 1.94267058802
84 89 1.94267086508
84 78 1.94267120167
84 95 1.9426717855
84 94 1.94267197827
84 63 1.94267245241
84 16 1.94267293157
84 15 1.94267295142
84 77 1.9426730081
84 97 1.94267316943
84 8 1.94267342775
84 20 1.94267373274
84 91 1.94267384946
84 85 1.94267425566
84 47 1.94267425566
84 54 1.94267425566
84 22 1.94267425566
84 93 1.94267425566
84 31 1.94267425566
84 44 1.94267425566
84 6 1.94267425566
84 70 1.94267425566
84 59 1.94267425566
84 79 1.94267425566
84 2 1.94267425566
84 61 1.94267425566
84 92 1.94267425566
84 82 1.94267425566
84 75 1.94267425566
84 26 1.94267425566
84 33 1.94267425566
84 45 1.94267425566
84 73 1.94267425566
84 23 1.94267425566
84 49 1.94267425566
84 11 1.94757918025
84 66 1.94786548831
84 34 1.95098207934
84 36 1.95160446122
84 4 1.9521936406
84 41 1.95273553317
84 9 1.95439414956
84 19 1.96688312402
84 12 1.97045928215
84 13 1.9704951578
84 69 1.97146382551
84 56 1.97284666523
84 60 1.97370503846
84 40 1.98198989339
84 51 1.98367922438
84 25 inf
84 48 inf
84 52 inf
84 53 inf
84 55 inf
84 64 inf
84 67 inf
84 87 inf
RANKED SIMILARITIES: 85
85 65 1.29030676118
85 29 1.29141172332
85 9 1.36530627858
85 5 1.37695569969
85 78 1.41292887497
85 56 1.44065719649
85 4 1.46217703122
85 19 1.47145911715
85 82 1.50817359803
85 13 1.535779653
85 12 1.57541868155
85 91 1.59500895489
85 15 1.59911075067
85 47 1.70750053339
85 2 1.77326917789
85 6 1.89402383029
85 8 1.8940247851
85 71 1.89406409479
85 35 1.89406409479
85 97 1.89406409479
85 27 1.89406409479
85 20 1.89406409479
85 46 1.89406409479
85 92 1.89406409479
85 59 1.89406409479
85 77 1.89406409479
85 80 1.89406409479
85 49 1.89406409479
85 58 1.89406409479
85 89 1.89406875123
85 94 1.89406875123
85 76 1.89406875123
85 7 1.89408025537
85 95 1.89408025537
85 68 1.89408025537
85 90 1.89408025537
85 43 1.89408025537
85 63 1.89408025537
85 62 1.89408025537
85 44 1.89408025537
85 96 1.89408025537
85 37 1.89408025537
85 45 1.89408025537
85 57 1.89408025537
85 79 1.89408025537
85 30 1.89408025537
85 88 1.89408025537
85 32 1.89408025537
85 75 1.89408025537
85 33 1.89408025537
85 73 1.89408025537
85 83 1.89408025537
85 74 1.89408025537
85 26 1.8959437659
85 61 1.89698120872
85 86 1.90010334427
85 24 1.9013789651
85 70 1.90467760499
85 17 1.90664312032
85 31 1.90713596962
85 18 1.90862530259
85 23 1.91293060075
85 22 1.91338809828
85 42 1.91434430239
85 10 1.92420526898
85 14 1.93246746396
85 93 1.93384993152
85 16 1.93669818898
85 28 1.93933844365
85 54 1.93942531984
85 3 1.93983546014
85 81 1.94123981205
85 84 1.94267425566
85 72 1.94307020432
85 11 1.94756301967
85 66 1.94784932772
85 34 1.95098207934
85 36 1.95158830064
85 41 1.95273644418
85 21 1.95769749601
85 50 1.96292783164
85 69 1.9714535596
85 38 1.97304592123
85 60 1.97369367844
85 39 1.97431528343
85 40 1.98197373281
85 51 1.98367922438
85 25 inf
85 48 inf
85 52 inf
85 53 inf
85 55 inf
85 64 inf
85 67 inf
85 87 inf
RANKED SIMILARITIES: 86
86 57 1.23618141204
86 96 1.34406453972
86 74 1.35995427472
86 81 1.40368388381
86 10 1.40791419552
86 21 1.40839504929
86 30 1.40938437182
86 38 1.43039762676
86 28 1.43455856784
86 39 1.46826347379
86 43 1.51075670325
86 84 1.52238607906
86 62 1.54174381404
86 50 1.54899030045
86 42 1.56049267819
86 80 1.60808609216
86 72 1.63639106154
86 35 1.67449218559
86 37 1.76085541785
86 90 1.76239926423
86 71 1.89828644335
86 46 1.89989246384
86 78 1.90010059746
86 7 1.90010059746
86 68 1.90010059746
86 29 1.90010059746
86 27 1.90010059746
86 65 1.90010059746
86 89 1.90010059746
86 88 1.90010059746
86 76 1.90010059746
86 32 1.90010059746
86 58 1.90010059746
86 83 1.90010059746
86 95 1.90010087411
86 94 1.90010106688
86 63 1.90010154102
86 15 1.90010204003
86 77 1.90010209671
86 97 1.90010225804
86 8 1.90010251636
86 20 1.90010282135
86 91 1.90010293807
86 85 1.90010334427
86 47 1.90010334427
86 2 1.90010334427
86 6 1.90010334427
86 44 1.90010334427
86 59 1.90010334427
86 79 1.90010334427
86 82 1.90010334427
86 61 1.90010334427
86 92 1.90010334427
86 45 1.90010334427
86 75 1.90010334427
86 26 1.90010334427
86 33 1.90010334427
86 73 1.90010334427
86 49 1.90010334427
86 24 1.90139237887
86 70 1.90469376557
86 17 1.90665653409
86 31 1.90713596962
86 18 1.90862255577
86 23 1.91294676133
86 22 1.91340425886
86 5 1.92918078878
86 14 1.93246471715
86 93 1.9338660921
86 16 1.93669686488
86 54 1.93942531984
86 3 1.93984887391
86 11 1.94757918025
86 66 1.94786548831
86 34 1.95098207934
86 36 1.95160446122
86 4 1.9521936406
86 41 1.95273553317
86 9 1.95439414956
86 19 1.96688312402
86 12 1.97045928215
86 13 1.9704951578
86 69 1.97146382551
86 56 1.97284666523
86 60 1.97370709221
86 40 1.98198989339
86 51 1.98367922438
86 25 inf
86 48 inf
86 52 inf
86 53 inf
86 55 inf
86 64 inf
86 67 inf
86 87 inf
RANKED SIMILARITIES: 87
RANKED SIMILARITIES: 88
88 35 1.47631003071
88 44 1.49711305938
88 89 1.51745477372
88 73 1.52348108446
88 68 1.52793360036
88 83 1.54580398787
88 7 1.56664785997
88 75 1.56956346452
88 97 1.57038817943
88 32 1.57300794523
88 31 1.57848373561
88 95 1.58143943013
88 79 1.58449296694
88 63 1.58860223347
88 8 1.60051854142
88 45 1.60597558632
88 33 1.61963658839
88 14 1.63123621808
88 3 1.63406143716
88 76 1.65791246313
88 94 1.66243404576
88 51 1.68122968174
88 54 1.68486757463
88 18 1.68492069337
88 16 1.69350267146
88 37 1.69441493423
88 40 1.73122843406
88 34 1.73498201339
88 41 1.74903761113
88 69 1.76511016851
88 27 1.80893554171
88 71 1.80893554171
88 90 1.80893554171
88 58 1.80893554171
88 57 1.80893684612
88 78 1.80893719842
88 15 1.80893894816
88 80 1.80893922557
88 91 1.8089398462
88 59 1.80894025241
88 6 1.80894025241
88 92 1.80894025241
88 2 1.80894025241
88 47 1.80894025241
88 62 1.80894025241
88 30 1.80894025241
88 82 1.80894025241
88 20 1.82438433794
88 77 1.82662866876
88 96 1.84640531394
88 46 1.85786244298
88 43 1.86204124697
88 65 1.87224873963
88 72 1.88048304407
88 49 1.88632183699
88 29 1.88668917613
88 74 1.88948346954
88 85 1.89408025537
88 26 1.89595992649
88 61 1.8969973693
88 86 1.90010059746
88 24 1.90138243646
88 70 1.90469376557
88 17 1.90648790909
88 12 1.91016249113
88 23 1.91294676133
88 22 1.91340425886
88 42 1.91434430239
88 10 1.92420134686
88 5 1.9291788249
88 93 1.9338660921
88 28 1.93933844365
88 81 1.94123510135
88 84 1.94266954496
88 66 1.94705408469
88 11 1.94757918025
88 36 1.95160446122
88 4 1.9521936406
88 9 1.95439414956
88 21 1.95769749601
88 50 1.96292704085
88 19 1.96688312402
88 13 1.9704951578
88 56 1.97284666523
88 38 1.97304592123
88 60 1.97370512832
88 39 1.97431528343
88 25 inf
88 48 inf
88 52 inf
88 53 inf
88 55 inf
88 64 inf
88 67 inf
88 87 inf
RANKED SIMILARITIES: 89
89 32 0.804063727589
89 68 0.923025252482
89 63 0.981342244922
89 3 1.01699671019
89 94 1.03749794472
89 69 1.11009304137
89 44 1.13072365601
89 8 1.18078088659
89 14 1.22829323337
89 54 1.27351993099
89 18 1.27558492671
89 83 1.30691015921
89 51 1.30980881594
89 7 1.33386217009
89 75 1.35917593187
89 16 1.36692393015
89 95 1.37252790021
89 45 1.40214940805
89 73 1.40353542838
89 79 1.46297077979
89 31 1.50999212487
89 88 1.51745477372
89 41 1.54329124657
89 97 1.57460378426
89 76 1.60877628036
89 33 1.62852403734
89 37 1.64233185234
89 40 1.66551210331
89 34 1.6689244861
89 35 1.78701015503
89 27 1.81448629526
89 71 1.81448629526
89 58 1.81448629526
89 80 1.814488659
89 59 1.81448968584
89 92 1.81448968584
89 2 1.81449229399
89 57 1.81467069085
89 90 1.81467069085
89 78 1.81467102745
89 15 1.8146727772
89 91 1.81467367524
89 47 1.81467408144
89 62 1.81467408144
89 30 1.81467408144
89 82 1.81467408144
89 6 1.81467408144
89 20 1.81950186159
89 77 1.82644427317
89 96 1.84640531394
89 72 1.84825719089
89 46 1.85767804739
89 43 1.86204124697
89 65 1.87225005974
89 49 1.88613744139
89 29 1.88669049624
89 74 1.88948346954
89 85 1.89406875123
89 26 1.89577553089
89 61 1.89681297371
89 86 1.90010059746
89 24 1.90120733951
89 12 1.90156217647
89 70 1.90449588207
89 17 1.90647149472
89 23 1.91276236573
89 22 1.91321986326
89 42 1.91434430239
89 10 1.92420187839
89 5 1.92918014501
89 93 1.93368169651
89 28 1.93933844365
89 81 1.94123642147
89 84 1.94267086508
89 66 1.94632767686
89 11 1.94739478466
89 36 1.95142006563
89 4 1.95206210369
89 9 1.95439414956
89 21 1.95769749601
89 50 1.96292704085
89 19 1.96688312402
89 13 1.9704951578
89 56 1.97284666523
89 38 1.97304592123
89 60 1.97352205284
89 39 1.97431528343
89 25 inf
89 48 inf
89 52 inf
89 53 inf
89 55 inf
89 64 inf
89 67 inf
89 87 inf
RANKED SIMILARITIES: 90
90 80 1.58300624809
90 62 1.60491983372
90 96 1.66025799475
90 57 1.66416196434
90 27 1.6852409933
90 76 1.6852409933
90 32 1.6852409933
90 58 1.6852409933
90 83 1.6852409933
90 78 1.68524275984
90 63 1.68524401058
90 15 1.68524450959
90 97 1.6852447276
90 91 1.68524540763
90 44 1.68524581383
90 2 1.68524581383
90 6 1.68524581383
90 92 1.68524581383
90 82 1.68524581383
90 30 1.694306313
90 35 1.70881087254
90 94 1.72352279879
90 7 1.73040029283
90 47 1.74631591948
90 84 1.75117775997
90 10 1.75429318432
90 43 1.75678420238
90 72 1.76077654097
90 86 1.76239926423
90 42 1.76640277359
90 38 1.77843198079
90 81 1.7814848419
90 75 1.7825902224
90 50 1.7918086227
90 59 1.79699768461
90 71 1.79836429326
